Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
Male,59,0,56632,2,1,0,158869,0
Female,59,3,119847,1,0,1,75580,0
Male,20,18,66533,4,0,0,159142,0
Male,66,4,113459,4,1,0,15236,1
Female,36,4,71889,2,1,1,36745,0
Female,60,19,84239,1,0,1,147697,1
Female,46,18,101511,3,0,1,103353,0
Female,67,11,57942,1,1,0,160181,0
Female,19,19,9275,4,0,0,167071,1
Male,26,0,19965,1,0,0,181849,1
Male,34,6,97955,1,1,1,14014,1
Female,63,16,114178,4,1,0,48548,1
Male,53,1,166926,4,0,0,51033,1
Male,34,10,147045,3,0,0,193242,1
Male,66,6,89086,1,1,1,49060,1
Female,29,16,26878,4,0,1,77096,1
Male,37,2,125664,2,1,0,68235,0
Male,67,5,148177,4,0,1,86860,1
Male,20,10,113174,3,0,1,102001,0
Female,60,17,64746,3,0,1,105285,0
Male,67,17,99458,2,1,1,35822,0
Male,21,9,128684,3,1,1,92392,1
Female,34,4,39935,1,0,1,130123,0
Female,67,14,32784,3,0,1,44985,1
Male,54,19,162673,2,1,1,35276,0
Male,63,3,39865,3,1,1,184111,0
Female,59,0,97081,2,0,0,144059,0
Female,32,14,78701,3,1,0,18330,0
Female,50,16,149688,4,1,1,167045,1
Female,33,18,11654,2,0,1,159593,0
Female,28,13,17830,3,0,1,85811,0
Female,37,18,147277,1,1,1,58119,0
Female,55,17,42425,2,1,0,124619,0
Male,41,1,77355,2,0,1,168624,1
Female,33,5,166923,3,1,0,47603,0
Female,47,12,108039,4,0,0,38940,0
Male,51,16,138024,4,0,0,187037,1
Female,18,5,47405,3,1,0,18377,1
Female,41,4,5391,3,0,0,72308,0
Male,41,6,193540,1,0,0,45961,0
Female,26,0,15091,3,0,1,14928,0
Male,39,12,30237,2,0,1,19604,1
Male,29,18,113268,3,0,0,58029,1
Male,34,0,58353,1,1,1,103300,0
Male,42,12,74500,3,0,0,154849,0
Female,45,10,171754,3,0,1,181436,1
Male,32,6,112780,2,0,0,62068,1
Male,47,19,180706,4,1,0,166663,0
Female,68,2,26968,3,0,1,197275,0
Male,44,0,185905,1,0,0,172977,1
Male,39,7,171277,3,0,1,122236,1
Male,27,16,173613,3,0,0,113949,1
Male,48,12,125401,2,1,1,145333,0
Female,44,13,28285,4,1,1,175775,0
Male,29,4,103507,4,0,1,198265,0
Female,63,5,183585,4,1,1,47306,0
Female,48,5,15430,3,1,1,79962,1
Male,49,7,140105,2,1,0,72432,0
Male,49,12,150990,2,0,0,142430,0
Male,58,17,18256,3,0,1,88959,1
Male,62,3,179594,2,0,0,44537,0
Female,52,16,195425,4,0,0,37337,1
Female,63,4,121946,2,0,1,135762,1
Female,38,2,31188,3,0,1,139162,1
Male,27,3,55134,3,1,0,73247,1
Female,33,4,52657,1,1,1,101301,1
Male,24,13,36088,1,1,1,187565,0
Male,21,14,146051,2,1,1,27576,0
Male,44,19,199336,2,1,0,45584,1
Male,69,16,50106,3,0,1,49035,0
Male,42,5,132667,1,0,0,103733,1
Female,48,9,163696,1,1,1,164481,0
Female,28,15,67824,4,0,0,145928,0
Male,65,16,105149,4,0,1,105980,0
Female,37,13,171503,3,0,1,97163,0
Male,53,19,94547,3,0,1,182257,1
Male,34,11,121624,3,0,0,177817,1
Male,62,8,148199,3,1,0,170784,1
Female,28,14,17878,1,1,0,22023,1
Male,47,11,60690,3,1,0,135524,0
Male,52,13,77838,3,0,1,110187,1
Female,58,17,187432,1,0,1,72919,1
Female,55,19,108484,4,0,0,10540,0
Female,39,5,131279,3,0,0,18837,1
Male,60,3,1083,4,1,0,162257,1
Male,65,11,182636,1,0,0,113030,1
Female,68,12,3311,4,1,0,74889,1
Male,44,18,23135,1,1,0,164478,1
Female,54,12,57109,3,1,1,59054,1
Female,63,11,61354,4,1,0,191912,0
Male,66,19,194719,3,0,0,19046,1
Male,52,2,106892,2,0,0,62495,0
Female,21,2,190373,2,1,1,50579,0
Female,33,13,62233,4,0,0,69821,1
Female,33,17,177284,1,0,1,105877,0
Female,38,18,89468,4,0,1,86668,0
Male,43,9,188848,1,1,0,175247,1
Female,53,16,51588,2,1,1,19012,0
Female,36,14,31716,1,1,0,17030,1
Female,34,18,127558,2,1,1,132047,1
Male,62,8,78255,4,1,0,153099,0
Male,43,3,152849,3,1,0,103399,1
Female,39,14,127326,3,1,1,28565,1
Male,45,18,180357,3,0,0,170362,1
Male,18,15,121921,1,1,0,111536,0
Male,61,7,93481,3,0,1,123921,0
Female,53,16,159860,1,1,1,166072,1
Female,60,0,135091,3,0,0,191775,0
Male,54,6,75018,1,0,1,174197,1
Female,19,17,46873,1,0,0,152710,1
Female,34,11,130241,2,0,1,195352,0
Male,57,15,140967,2,1,1,101122,1
Male,55,0,180085,4,1,1,67540,0
Female,38,14,190642,2,1,0,19225,0
Male,26,6,94672,1,1,0,166509,1
Female,30,16,47672,2,1,0,106774,1
Female,28,2,6121,2,1,0,92268,0
Male,33,10,99332,2,1,0,38353,1
Female,33,5,82445,1,1,1,58531,0
Female,19,5,67863,1,1,0,142730,0
Male,59,14,150002,4,1,1,35150,0
Male,61,6,49987,2,1,1,154387,0
Male,25,10,100787,2,0,1,159275,0
Female,60,16,128215,1,0,0,131159,1
Male,59,17,166574,4,0,1,48649,0
Male,30,18,97083,4,0,0,180495,0
Male,34,7,31688,1,0,0,30392,1
Male,56,19,108034,2,1,0,147115,0
Female,41,7,108406,4,1,0,26867,1
Female,20,10,7304,4,0,1,112216,0
Male,47,2,135121,2,1,0,141429,0
Female,69,13,14947,4,0,1,186512,0
Male,30,8,9495,2,1,1,165901,0
Male,36,0,24707,4,1,0,136874,0
Female,24,0,192992,4,0,1,182866,0
Female,26,11,44544,1,0,1,175030,0
Male,36,10,161778,4,0,1,40408,1
Male,62,0,100770,2,1,0,36279,1
Female,57,19,165065,4,0,1,170539,0
Male,39,11,14987,1,1,0,112868,1
Female,35,16,150161,4,1,0,65131,0
Male,40,14,65997,3,1,0,51452,1
Male,19,1,9993,2,1,0,86855,1
Female,67,17,11465,3,0,1,167768,0
Female,67,15,82071,1,0,1,73612,0
Female,28,3,32640,3,0,1,37578,0
Female,48,7,75997,4,0,0,11908,0
Female,50,1,12366,2,1,1,108059,0
Female,31,13,29895,3,0,0,197939,0
Female,33,14,1785,4,0,1,89368,0
Male,28,8,6242,3,0,0,152658,0
Male,50,1,24529,4,0,0,161792,1
Male,24,16,112616,4,1,0,80940,0
Female,48,9,64399,3,1,0,97878,1
Female,65,8,6356,1,1,1,142697,1
Female,63,1,154301,2,1,0,107543,0
Male,64,18,85380,1,0,1,179258,1
Female,31,16,18220,3,1,1,178226,0
Female,45,10,156723,4,0,1,175229,1
Male,60,16,97222,3,0,0,196133,1
Female,33,9,88198,4,0,0,27871,0
Male,36,17,192922,4,0,0,139742,1
Male,34,5,34261,1,1,1,122961,0
Female,43,15,189551,1,1,0,65653,0
Female,23,17,181772,3,0,0,150180,0
Female,60,19,130792,2,1,1,125398,0
Male,66,17,103467,1,1,0,44984,1
Male,26,0,42380,4,0,1,73478,0
Male,67,2,79833,3,0,1,34290,0
Female,34,14,104008,3,1,1,155505,0
Female,48,19,88324,2,0,0,178671,1
Female,29,9,127718,3,1,0,151890,0
Female,40,4,104992,1,0,1,16984,0
Male,22,14,27011,4,0,1,182432,0
Male,60,13,179675,3,0,0,76286,1
Male,53,14,93593,3,0,0,15594,1
Male,53,9,118339,4,1,1,148243,0
Female,20,8,149519,3,1,1,106624,0
Female,41,11,83940,3,1,1,126575,0
Female,34,6,86677,2,1,0,60570,0
Male,56,4,113570,1,0,1,127291,0
Male,43,9,64583,3,0,0,105350,0
Female,21,7,63056,1,1,1,193995,0
Female,62,19,81468,2,1,0,138742,1
Male,29,15,122897,1,1,1,129788,1
Female,18,11,12017,2,1,0,72405,0
Male,38,8,37880,1,1,0,121606,1
Male,36,9,1355,1,0,0,72653,0
Male,38,15,106360,3,1,0,151282,0
Female,69,9,58936,1,1,0,69380,1
Female,35,8,195680,3,0,0,183677,1
Male,60,2,47266,3,0,1,111791,0
Female,69,18,185626,1,1,1,130598,0
Male,20,10,189287,3,1,1,171897,1
Male,66,5,99138,1,1,0,130996,0
Male,61,5,60656,4,0,0,129421,1
Male,49,14,54104,3,1,1,174863,0
Female,27,14,76844,4,1,0,85237,0
Male,57,12,969,4,0,0,102150,0
Male,32,4,98896,3,0,1,90202,0
Female,22,13,254,2,0,1,80775,0
Male,21,1,141378,2,0,1,94266,1
Male,45,11,65516,4,1,1,76391,0
Female,69,19,93077,4,0,1,84894,0
Female,68,13,199269,1,0,1,60817,1
Female,21,18,149295,4,0,1,79574,1
Male,32,19,67967,3,1,0,52932,0
Female,34,14,50117,2,0,0,73404,1
Female,61,19,1737,2,1,0,30071,0
Male,20,16,82404,2,0,0,185400,0
Male,27,13,163548,3,1,1,63694,1
Male,64,17,155397,1,1,0,10733,0
Male,59,4,143398,3,1,0,71127,1
Male,40,11,12911,3,0,0,176761,0
Female,35,9,160152,2,1,0,185361,0
Female,18,7,22635,3,0,1,88345,0
Female,52,5,51179,4,0,0,154758,1
Male,48,14,136285,3,1,1,79034,1
Male,61,11,188214,2,0,1,117620,0
Male,18,5,63545,2,1,0,145789,0
Female,20,11,159012,3,0,1,14854,0
Female,20,14,125918,4,1,0,110162,1
Male,54,11,48604,4,0,1,118787,1
Female,36,8,74332,2,1,1,24358,1
Male,46,18,49119,4,0,1,162929,0
Female,42,1,82888,4,0,0,14960,0
Female,50,12,61604,1,1,0,177355,0
Female,53,12,16820,1,0,0,36576,0
Male,46,7,76502,4,0,0,101909,0
Female,43,12,112271,4,1,1,28700,0
Female,21,3,67345,1,1,0,184612,1
Male,66,5,170386,1,1,1,61166,0
Female,31,5,40875,1,1,1,57417,0
Male,67,11,71041,2,1,1,29412,0
Male,44,11,70793,2,0,1,107760,1
Male,50,16,4909,1,1,1,69291,1
Male,39,6,92881,1,0,1,101255,0
Male,65,14,14866,1,0,1,145303,1
Female,20,16,173861,2,0,1,17521,0
Male,40,9,90404,2,0,1,133815,0
Male,38,19,65997,4,0,1,21349,0
Male,58,5,28460,3,1,1,42768,0
Male,40,8,48500,4,1,0,105168,0
Female,21,14,199841,3,1,1,72985,1
Male,38,15,12128,3,1,0,17611,0
Female,54,7,5202,3,1,0,29012,0
Male,60,15,101243,4,1,1,59725,0
Female,48,4,196399,2,0,1,11548,1
Male,38,17,179037,2,1,1,100297,1
Male,43,19,162310,2,1,1,155060,0
Female,58,13,79258,2,1,0,104729,0
Male,52,1,130388,4,1,0,24497,0
Female,55,2,111302,1,1,1,140337,0
Male,41,13,128623,3,0,0,160948,0
Female,28,6,180312,2,0,1,167891,0
Male,58,14,83583,2,0,1,148911,1
Male,46,16,199909,4,1,1,48457,0
Female,64,0,185361,3,1,0,126584,1
Male,20,8,163616,2,1,0,127143,1
Male,18,13,60064,1,0,0,118296,0
Male,69,15,97119,2,0,1,138919,0
Male,36,12,22413,3,1,0,71976,0
Male,63,5,82341,1,1,1,20275,0
Male,66,0,179971,4,0,1,48151,0
Female,39,3,86891,1,0,0,44173,0
Female,31,2,33033,3,0,1,103800,0
Female,66,16,101154,3,1,1,53612,0
Male,31,1,1378,1,0,1,25960,0
Female,61,18,137575,2,1,1,14538,0
Male,33,19,105461,3,1,0,60338,1
Male,50,7,173846,1,1,1,38709,1
Male,30,14,190680,3,0,1,143211,0
Male,55,5,119104,2,0,1,176518,0
Female,66,19,33617,2,0,0,177634,0
Male,29,1,135886,1,0,1,160175,0
Female,68,14,126616,4,1,1,57204,1
Male,55,19,189407,4,1,0,34432,0
Female,56,11,23763,2,1,1,178442,0
Female,50,2,141072,4,1,0,135211,1
Female,50,9,134346,2,0,1,161413,0
Female,46,13,180940,4,1,0,16069,1
Female,22,13,54232,2,0,1,154365,0
Female,23,2,145299,3,1,0,108582,0
Male,48,0,148351,1,0,0,110895,0
Female,33,19,110249,1,1,1,133529,0
Male,48,0,196012,4,1,1,140640,0
Female,42,1,173808,1,0,0,168626,0
Male,65,18,92916,4,1,1,108658,0
Female,63,9,140723,2,0,1,123982,1
Female,50,3,84463,3,1,0,94162,1
Male,30,3,7771,1,0,0,47667,1
Female,69,12,78996,3,0,1,61632,0
Female,27,8,70173,1,0,1,108861,0
Female,41,6,40834,2,0,1,56106,1
Male,27,15,134625,1,1,1,79022,0
Female,58,17,165189,1,0,0,92081,0
Male,48,2,101290,2,0,0,140891,0
Female,30,19,193209,4,0,0,98164,1
Female,20,19,128928,4,0,0,125386,0
Male,67,9,34890,2,1,1,118469,0
Female,69,15,93740,4,0,0,79080,0
Female,51,2,79428,1,1,0,95697,1
Male,66,10,8689,3,1,1,176045,1
Female,45,9,28063,2,0,1,28376,0
Male,36,15,57198,1,0,0,139942,0
Male,40,7,1363,2,0,1,60184,1
Male,62,8,147763,3,0,0,70854,1
Female,49,14,133823,1,1,1,97936,1
Male,30,2,123763,1,1,1,80455,1
Male,50,3,7782,3,0,0,196198,0
Female,51,12,83184,3,0,1,126521,0
Male,50,11,143612,4,1,0,87934,1
Female,22,8,45991,1,1,0,98904,0
Female,20,13,70875,3,0,0,163802,0
Female,24,18,158681,3,0,1,28167,0
Female,41,6,56655,1,0,0,195408,0
Male,39,15,63177,4,0,0,73178,1
Male,62,19,58396,2,0,0,27568,0
Male,40,4,16877,4,0,0,82369,0
Male,47,9,127934,3,1,0,69657,1
Male,35,17,18405,2,1,0,10571,0
Female,49,10,116435,2,1,1,178140,1
Male,24,6,48629,4,1,0,30122,0
Male,50,13,46233,2,0,1,141655,0
Male,22,19,21471,3,0,1,132011,0
Female,66,17,3302,1,1,0,198477,1
Female,45,10,113466,1,0,1,163035,0
Male,25,11,80048,1,0,1,112874,1
Female,32,17,97972,4,0,0,38364,0
Male,69,1,154583,1,1,1,81227,0
Male,21,0,136094,1,1,0,85861,1
Female,51,9,43239,1,1,1,99950,0
Female,22,0,128185,2,1,0,15126,1
Male,50,5,123811,2,1,1,102144,1
Male,22,6,121097,2,1,0,13762,0
Female,55,16,59269,3,1,0,12786,0
Male,51,8,103558,3,0,1,77078,1
Female,43,6,90868,3,1,0,126363,0
Male,18,16,189470,1,0,0,88349,1
Female,21,2,61895,2,0,1,157489,0
Male,56,15,69890,3,1,0,26294,0
Male,43,4,97383,4,0,0,78335,1
Female,50,19,35284,2,0,1,132184,0
Male,50,17,179712,1,1,1,82459,1
Male,25,0,75692,2,0,1,60209,0
Female,37,3,153525,1,1,1,16938,0
Male,33,10,89294,3,0,1,132285,1
Male,38,19,169048,1,0,1,114875,0
Male,62,8,144797,1,0,0,184993,1
Female,43,7,174115,4,0,1,145460,1
Female,40,7,94852,2,1,1,78163,0
Female,35,4,77080,1,1,1,17247,0
Male,48,11,196062,4,1,0,32575,0
Male,69,0,81863,4,0,0,30146,1
Male,59,14,177881,4,0,0,32371,0
Male,29,17,16705,3,0,1,102243,1
Female,18,5,63131,3,0,0,117102,0
Male,59,9,76015,1,1,0,61507,1
Male,26,13,62456,2,0,0,36875,0
Male,20,7,76859,3,1,0,23792,0
Female,68,2,154161,3,0,1,189795,0
Male,43,18,67238,1,0,1,93253,0
Male,26,11,75940,1,1,1,95928,0
Male,59,11,99134,3,1,1,94393,0
Male,68,14,73916,1,1,1,81679,1
Male,33,6,61396,4,1,1,159542,0
Female,41,3,3877,1,0,0,29734,1
Male,67,8,108407,4,1,1,154175,0
Male,31,15,84256,3,1,1,57728,0
Male,20,12,31818,2,0,1,100487,1
Male,51,3,48555,4,0,1,177550,1
Male,50,8,42368,2,0,1,191917,0
Male,67,17,179252,3,0,0,40766,1
Male,41,14,123054,1,1,0,185587,0
Male,26,14,89666,4,1,0,55240,0
Male,30,5,98777,4,0,0,172360,1
Male,19,10,109928,3,1,0,77310,0
Female,24,7,49421,3,1,1,125261,0
Female,65,16,26620,1,0,0,47432,0
Female,38,16,121238,2,1,0,130050,0
Female,36,17,60539,4,1,1,114775,0
Male,42,3,17077,2,0,0,32497,1
Female,64,14,143735,4,1,0,38283,0
Female,39,1,83335,4,1,1,122597,0
Male,28,1,47285,1,0,1,182184,1
Female,50,9,182307,4,1,1,182760,0
Female,49,2,148691,4,0,0,122039,1
Male,38,7,69503,3,0,0,85280,1
Male,56,19,124851,1,0,0,79199,1
Male,37,6,57477,3,0,1,22463,0
Female,25,11,27488,4,0,0,98614,1
Female,59,18,78747,1,0,0,179981,1
Male,54,14,21169,4,1,0,147232,1
Male,26,13,30373,1,0,0,120840,0
Female,42,15,32669,2,1,1,37682,0
Male,42,13,55277,2,0,1,137776,0
Female,50,2,55120,1,0,1,115446,1
Male,19,17,66376,4,0,1,106401,0
Male,36,5,54235,1,1,0,162477,1
Female,63,16,165301,4,1,1,180148,1
Male,37,13,86854,2,0,0,150398,0
Male,59,13,15405,4,1,1,178582,0
Male,58,19,113307,3,0,1,95065,0
Female,59,12,101776,2,0,0,34527,1
Male,46,2,146919,3,1,0,111019,0
Male,23,12,23547,2,0,1,51313,0
Male,34,1,6575,2,0,0,31777,0
Male,42,8,95659,3,1,1,72382,1
Male,55,12,135915,1,0,0,183334,1
Male,21,7,138811,4,0,1,46499,0
Female,47,15,14852,2,1,1,25390,0
Female,37,2,51661,4,1,1,186653,0
Male,20,12,140229,2,0,1,67853,1
Female,40,3,87942,4,0,0,27921,0
Female,68,17,116726,2,1,0,181932,0
Male,35,1,110736,1,1,1,42945,0
Female,43,19,72968,2,0,1,159832,0
Female,53,14,18837,1,1,1,181578,0
Female,25,16,80684,2,1,0,197055,0
Female,34,9,117704,4,1,1,13243,0
Female,48,0,76730,3,0,0,144738,0
Female,54,5,145891,2,0,0,29411,0
Female,62,2,7404,2,0,1,93940,1
Female,50,18,14674,1,0,0,33586,1
Male,44,6,85923,4,0,1,90168,0
Male,62,12,149769,1,1,1,77510,1
Female,21,12,191735,4,1,0,68862,1
Female,39,16,154642,4,1,0,11258,1
Male,43,0,105319,1,0,1,115356,0
Female,49,13,28037,3,0,0,29494,0
Female,41,2,113565,4,1,0,52202,1
Male,63,13,106086,3,1,0,154600,1
Male,52,0,37982,1,1,1,94673,0
Male,54,15,123309,3,1,1,127363,1
Female,49,9,105242,4,0,0,138839,1
Female,24,12,199596,1,0,1,90544,0
Male,50,3,5156,3,1,1,87400,0
Male,48,8,38280,1,0,0,141028,0
Female,29,13,75324,1,0,0,108723,1
Male,28,3,60706,3,0,0,117148,1
Female,41,9,141043,4,0,1,70589,0
Female,25,7,184212,4,1,1,172504,1
Male,49,2,43408,4,1,0,156274,1
Male,55,6,183094,4,0,1,88637,0
Female,39,9,137559,2,1,1,137088,0
Male,51,2,20997,1,0,1,26238,0
Male,36,1,46456,1,1,0,21179,1
Male,69,14,130865,2,1,1,40793,1
Male,37,8,77988,1,1,1,18004,0
Female,31,14,80908,1,1,0,124462,0
Female,50,16,190488,3,1,1,31116,1
Female,27,6,175839,2,1,1,134439,0
Female,33,19,77952,1,1,0,96047,1
Male,21,17,84784,1,0,1,123917,0
Male,44,14,159266,2,1,0,41856,1
Female,45,17,164857,2,0,1,12488,1
Female,60,11,58676,3,1,1,93432,0
Male,33,7,8373,3,1,0,81152,1
Female,69,1,161355,4,1,0,126331,0
Female,50,1,186983,4,0,0,42791,0
Male,65,4,94951,3,0,1,110641,0
Female,36,0,26414,1,0,1,41027,1
Male,38,3,145450,2,0,0,153663,0
Male,39,5,117139,3,0,0,14726,0
Female,26,12,83872,4,1,0,14133,1
Male,26,18,135772,2,0,1,196753,0
Female,26,10,195215,4,0,1,76280,0
Male,44,12,194301,1,0,0,73044,1
Female,34,7,144973,1,1,1,96097,1
Female,61,6,90374,4,1,1,170885,1
Female,62,12,153669,2,1,1,100105,0
Male,25,0,164500,4,0,0,147012,1
Male,33,5,166759,2,1,1,33196,0
Female,35,6,29493,3,0,0,16217,1
Male,50,15,125074,4,1,0,29433,0
Female,18,14,51224,4,1,0,20934,0
Female,29,19,31852,2,1,0,64377,1
Male,23,1,10932,3,1,0,36198,0
Female,58,15,88545,2,1,0,54357,0
Male,22,16,195274,2,0,1,57787,1
Female,33,14,33583,4,0,0,167435,1
Male,35,2,178350,4,1,1,188531,0
Female,66,3,29865,2,0,1,165091,0
Female,35,11,143361,1,1,1,195999,1
Male,18,4,70270,1,1,1,95275,0
Female,36,16,85549,1,1,0,166661,1
Female,25,5,166593,4,1,1,51113,1
Male,20,9,137577,4,1,0,152165,1
Female,42,17,130768,3,1,0,189012,0
Male,22,9,44327,4,1,1,135182,0
Female,57,5,113209,3,0,0,33792,1
Male,36,5,196591,4,0,1,117112,0
Female,35,19,114889,1,1,0,193273,0
Female,67,14,18409,1,0,0,162099,0
Female,48,3,150589,2,1,0,82381,0
Male,50,15,44533,2,0,1,147882,0
Male,64,7,161547,3,0,1,156300,0
Male,35,6,15327,3,1,0,45225,0
Male,56,18,55344,2,1,0,36187,0
Female,33,16,3671,3,0,1,145313,0
Female,33,12,91908,4,1,0,160565,0
Male,64,14,50756,1,0,1,20729,1
Male,55,1,176031,2,1,1,22549,0
Male,58,9,159152,2,0,1,48013,1
Female,24,12,24544,4,0,1,34347,1
Male,31,17,76347,3,0,0,178280,0
Male,60,10,18733,2,1,1,74772,0
Female,65,12,185283,2,0,1,50378,0
Female,42,18,171768,4,1,1,11998,0
Male,49,4,48093,1,1,1,191355,0
Female,55,2,105424,2,1,0,175832,1
Male,39,18,178114,2,1,1,122172,0
Female,33,12,184588,4,1,0,124100,1
Male,69,4,95595,2,0,1,166161,0
Male,46,11,37487,2,1,1,125400,0
Male,33,13,120931,1,1,0,37737,0
Male,29,5,40849,2,0,1,48514,0
Female,34,8,145622,4,0,0,199019,0
Female,54,16,76400,1,1,1,197205,0
Female,44,7,129120,1,1,0,177609,1
Female,42,12,90930,1,1,0,133549,0
Male,30,4,49699,3,0,0,60232,0
Male,25,16,90470,4,1,0,104766,1
Female,22,2,199969,3,1,0,20461,0
Female,29,5,144779,2,0,1,92394,0
Female,58,13,132996,1,0,0,19323,1
Female,20,14,95023,3,0,0,188355,0
Female,52,13,29018,2,1,1,47040,1
Male,50,10,21031,3,1,0,149750,1
Male,39,10,196236,1,1,1,155821,0
Male,67,8,104985,2,0,1,95028,0
Female,61,5,68237,1,0,0,102734,1
Female,26,14,108426,1,1,0,100896,1
Female,58,11,180645,3,0,0,95793,1
Female,35,5,16719,4,0,0,86699,0
Male,67,0,9718,2,0,0,114835,0
Male,46,15,56,2,0,0,94321,1
Female,56,19,146424,4,1,1,168989,0
Male,44,14,121743,2,1,1,127004,1
Male,53,1,47820,3,0,1,198400,1
Female,62,16,68683,2,0,1,132297,0
Female,34,2,69073,3,0,0,27585,1
Female,51,2,721,2,0,0,157732,0
Female,63,4,183041,3,0,1,198722,1
Female,20,16,40194,4,1,0,105781,0
Female,22,16,177628,2,0,0,125318,1
Male,31,19,177847,3,1,1,127273,0
Male,20,5,79882,1,1,1,196885,1
Female,40,0,170955,1,0,1,197665,0
Male,56,6,141983,1,1,1,16968,0
Female,47,14,196867,2,0,0,77249,0
Female,67,6,151944,3,0,1,150312,0
Female,62,18,73072,1,0,0,183615,1
Female,40,19,123919,2,1,1,46119,0
Male,44,10,85968,3,1,1,116397,0
Female,27,13,107251,1,1,1,171110,1
Male,42,12,44537,1,0,0,23100,1
Female,30,19,109254,2,1,0,52794,1
Female,33,8,147932,3,1,0,114519,0
Female,58,8,161815,2,1,0,58121,1
Male,51,15,173631,1,0,1,19143,1
Female,54,11,72941,2,1,1,69376,1
Female,39,9,163277,2,0,1,93144,0
Female,34,5,17645,1,1,1,116528,1
Male,40,17,112661,1,1,0,92016,1
Male,53,1,71473,3,1,1,140604,1
Male,66,19,50734,3,0,1,88737,0
Female,26,8,161503,1,0,1,78677,1
Male,69,18,127705,1,1,0,139940,1
Female,19,5,60914,4,1,0,102889,0
Male,49,1,17882,4,0,0,87006,1
Male,67,14,90860,3,0,1,157627,0
Female,39,16,174418,2,1,0,195077,1
Male,60,15,144051,1,1,0,105133,1
Female,30,7,100513,1,0,1,40090,1
Female,25,9,118751,2,1,0,187407,1
Male,18,9,44828,3,0,1,35476,0
Female,34,17,138300,4,1,1,74004,0
Female,29,9,120354,3,1,0,84469,0
Male,21,8,74217,2,1,1,130119,0
Male,30,18,106500,1,1,1,181377,1
Female,48,0,73803,4,0,1,135494,0
Male,58,3,70908,2,1,1,85650,0
Female,24,2,38918,1,1,0,53657,0
Female,40,9,141992,3,1,1,133270,1
Male,41,11,27785,4,1,0,109262,0
Male,22,17,82757,1,1,1,172930,1
Male,22,19,156250,1,1,1,129358,0
Male,34,5,99490,1,0,1,182375,0
Female,47,1,71997,1,1,1,144553,1
Female,26,9,109768,1,0,1,72841,0
Male,23,1,14052,3,0,1,17931,0
Male,42,8,49383,2,0,1,116951,0
Female,36,9,131399,4,0,0,64694,1
Female,33,1,88301,3,1,0,18635,1
Female,38,7,70775,4,1,0,55252,1
Female,19,16,75614,1,1,1,79017,0
Male,27,16,138110,2,0,0,163149,0
Female,33,3,8048,1,1,1,76953,0
Female,54,17,14954,3,0,0,97776,1
Male,32,11,188613,3,0,0,83212,1
Female,30,16,176543,4,1,1,82547,0
Female,30,8,199387,1,0,1,196933,0
Male,49,18,112010,1,0,1,158126,0
Male,62,13,13225,2,0,1,64565,0
Male,64,13,105622,2,0,1,65153,0
Female,63,16,144603,1,1,0,159740,1
Female,25,1,9530,4,0,1,182131,1
Male,60,7,190107,2,0,1,193011,1
Male,35,4,24791,1,0,1,125095,0
Female,53,6,105806,1,1,0,172970,1
Male,43,15,132721,1,1,1,109281,1
Male,27,15,144544,3,0,0,58561,0
Male,48,16,199470,4,1,0,97473,1
Female,50,6,90721,1,1,0,133022,1
Female,46,19,27134,1,1,0,139552,1
Female,22,7,197525,1,1,1,33836,0
Female,30,7,143516,2,0,1,70420,0
Female,18,10,172193,1,0,1,18911,0
Female,40,14,129326,3,1,1,167107,1
Male,57,17,38217,3,1,0,166065,1
Female,20,5,153138,4,1,0,101216,0
Female,20,11,131067,1,1,1,190768,0
Male,24,14,199419,1,1,1,83080,1
Female,53,5,36189,1,1,1,32289,1
Female,52,17,118903,3,1,0,41346,1
Male,32,19,194549,2,0,0,199188,1
Male,57,8,166561,2,0,0,35644,0
Male,20,7,27284,1,1,1,38279,1
Female,46,13,24698,2,1,0,105446,0
Male,47,18,174732,4,0,0,58638,1
Female,56,18,19637,3,0,0,123917,1
Female,35,7,179096,1,1,1,44341,1
Female,28,1,60405,2,0,0,129660,1
Female,60,3,61305,1,0,1,128481,0
Male,66,5,33556,1,1,1,164975,0
Male,55,2,82176,3,0,1,110957,0
Female,57,2,120644,3,1,0,44979,1
Male,18,18,97012,2,0,1,135576,1
Female,46,10,3654,3,1,0,116626,1
Female,27,9,40428,4,0,0,75109,1
Female,45,11,129814,1,0,1,119239,0
Male,48,13,169108,3,1,1,162999,0
Female,36,17,175621,2,0,1,79356,0
Female,20,8,95379,2,0,0,166473,1
Male,53,14,65355,2,1,1,192942,1
Male,60,2,193191,4,0,0,172773,0
Male,32,10,46257,3,0,1,83226,1
Male,50,9,113435,3,1,0,113658,0
Female,58,17,105866,4,1,1,145298,0
Male,60,3,147059,3,1,1,100808,0
Female,68,12,151882,3,1,0,117533,1
Male,62,5,20311,3,1,1,128525,1
Male,43,12,112695,4,1,1,168075,0
Male,33,19,54478,4,1,1,107571,0
Male,53,4,165992,2,1,1,199599,1
Male,50,19,8738,4,0,0,195790,1
Male,37,13,73424,4,0,0,98601,1
Female,30,12,62232,2,1,0,78160,0
Male,50,13,108400,4,0,0,15505,0
Male,22,7,5474,3,1,0,154453,0
Male,54,15,59026,1,0,1,17549,0
Male,31,12,66024,2,0,0,61149,1
Female,44,14,50974,1,1,1,151275,0
